Year,Month,Date,Marsh,Zone,Cage,Treatment,CordgrassHeight
2017,September,6,SDL,mid,65,high,129.5
2017,September,6,SDL,mid,65,high,136
2017,September,6,SDL,mid,G,cc,37.8
2017,September,6,SDL,mid,G,cc,46.2
2017,September,6,SDL,mid,G,cc,58
2017,September,6,SDL,mid,G,cc,63
2017,September,6,SDL,mid,G,cc,64.1
2017,September,6,SDL,mid,G,cc,68.5
2017,September,6,SDL,mid,G,cc,71.6
2017,September,6,SDL,mid,G,cc,72.8
2017,September,6,SDL,mid,G,cc,77.1
2017,September,6,SDL,mid,G,cc,88.6
2017,September,6,SDL,mid,H,cc,81
2017,September,6,SDL,mid,H,cc,81
2017,September,6,SDL,mid,H,cc,84.5
2017,September,6,SDL,mid,H,cc,85.5
2017,September,6,SDL,mid,H,cc,88
2017,September,6,SDL,mid,H,cc,88.5
2017,September,6,SDL,mid,H,cc,96
2017,September,6,SDL,mid,H,cc,110
2017,September,6,SDL,mid,H,cc,120.5
2017,September,6,SDL,mid,H,cc,127
2017,September,6,SDL,mid,II,cc,46.4
2017,September,6,SDL,mid,II,cc,59.5
2017,September,6,SDL,mid,II,cc,63.1
2017,September,6,SDL,mid,II,cc,64.2
2017,September,6,SDL,mid,II,cc,64.7
2017,September,6,SDL,mid,II,cc,72.3
2017,September,6,SDL,mid,II,cc,74.9
2017,September,6,SDL,mid,II,cc,93.1
2017,September,6,SDL,mid,II,cc,94.6
2017,September,6,SDL,mid,II,cc,97.5
2017,September,6,SDL,mid,JJ,cc,48.2
2017,September,6,SDL,mid,JJ,cc,63.1
2017,September,6,SDL,mid,JJ,cc,68.3
2017,September,6,SDL,mid,JJ,cc,73
2017,September,6,SDL,mid,JJ,cc,77.9
2017,September,6,SDL,mid,JJ,cc,79.4
2017,September,6,SDL,mid,JJ,cc,87.2
2017,September,6,SDL,mid,JJ,cc,112.1
2017,September,6,SDL,mid,JJ,cc,114.9
2017,September,6,SDL,mid,JJ,cc,121.2
2017,September,6,SDL,mid,KK,cc,89
2017,September,6,SDL,mid,KK,cc,100
2017,September,6,SDL,mid,KK,cc,103
2017,September,6,SDL,mid,KK,cc,104
2017,September,6,SDL,mid,KK,cc,108
2017,September,6,SDL,mid,KK,cc,114
2017,September,6,SDL,mid,KK,cc,118
2017,September,6,SDL,mid,KK,cc,125
2017,September,6,SDL,mid,KK,cc,129.5
2017,September,6,SDL,mid,KK,cc,129.5
2017,September,6,SDL,mid,LL,ncc,56.5
2017,September,6,SDL,mid,LL,ncc,62.1
2017,September,6,SDL,mid,LL,ncc,63.8
2017,September,6,SDL,mid,LL,ncc,65.6
2017,September,6,SDL,mid,LL,ncc,67.2
2017,September,6,SDL,mid,LL,ncc,68.7
2017,September,6,SDL,mid,LL,ncc,69
2017,September,6,SDL,mid,LL,ncc,70.2
2017,September,6,SDL,mid,LL,ncc,71.6
2017,September,6,SDL,mid,LL,ncc,73.4
2017,September,6,SDL,mid,MM,ncc,44.7
2017,September,6,SDL,mid,MM,ncc,60.4
2017,September,6,SDL,mid,MM,ncc,76.8
2017,September,6,SDL,mid,MM,ncc,76.8
2017,September,6,SDL,mid,MM,ncc,78.5
2017,September,6,SDL,mid,MM,ncc,80.7
2017,September,6,SDL,mid,MM,ncc,85.5
2017,September,6,SDL,mid,MM,ncc,95.8
2017,September,6,SDL,mid,MM,ncc,105.7
2017,September,6,SDL,mid,MM,ncc,108.6
2017,September,6,SDL,mid,NN,ncc,58.9
2017,September,6,SDL,mid,NN,ncc,68.5
2017,September,6,SDL,mid,NN,ncc,83.4
2017,September,6,SDL,mid,NN,ncc,93.2
2017,September,6,SDL,mid,NN,ncc,94.1
2017,September,6,SDL,mid,NN,ncc,105.6
2017,September,6,SDL,mid,NN,ncc,110.5
2017,September,6,SDL,mid,NN,ncc,112.4
2017,September,6,SDL,mid,NN,ncc,123.2
2017,September,6,SDL,mid,NN,ncc,124
2017,September,6,SDL,mid,OO,ncc,71
2017,September,6,SDL,mid,OO,ncc,72.5
2017,September,6,SDL,mid,OO,ncc,73
2017,September,6,SDL,mid,OO,ncc,73.5
2017,September,6,SDL,mid,OO,ncc,75.5
2017,September,6,SDL,mid,OO,ncc,84
2017,September,6,SDL,mid,OO,ncc,98
2017,September,6,SDL,mid,OO,ncc,100
2017,September,6,SDL,mid,OO,ncc,101
2017,September,6,SDL,mid,OO,ncc,110.5
2017,September,6,SDL,mid,PP,ncc,93.5
2017,September,6,SDL,mid,PP,ncc,95
2017,September,6,SDL,mid,PP,ncc,95.5
2017,September,6,SDL,mid,PP,ncc,96.5
2017,September,6,SDL,mid,PP,ncc,111
2017,September,6,SDL,mid,PP,ncc,111.5
2017,September,6,SDL,mid,PP,ncc,114
2017,September,6,SDL,mid,PP,ncc,124
2017,September,6,SDL,mid,PP,ncc,141.5
2017,September,6,SDL,mid,PP,ncc,144
2018,April,18,SDL,mid,31,ambient,9
2018,April,18,SDL,mid,31,ambient,17
2018,April,18,SDL,mid,31,ambient,17.5
2018,April,18,SDL,mid,31,ambient,20
2018,April,18,SDL,mid,31,ambient,25
2018,April,18,SDL,mid,31,ambient,28
2018,April,18,SDL,mid,31,ambient,33
2018,April,18,SDL,mid,31,ambient,39
2018,April,18,SDL,mid,31,ambient,41.5
2018,April,18,SDL,mid,31,ambient,42
2018,April,18,SDL,mid,32,no,13
2018,April,18,SDL,mid,32,no,17
2018,April,18,SDL,mid,32,no,24
2018,April,18,SDL,mid,32,no,25.5
2018,April,18,SDL,mid,32,no,30
2018,April,18,SDL,mid,32,no,33.5
2018,April,18,SDL,mid,32,no,46
2018,April,18,SDL,mid,32,no,50
2018,April,18,SDL,mid,32,no,51
2018,April,18,SDL,mid,32,no,58
2018,April,18,SDL,mid,33,no,3
2018,April,18,SDL,mid,33,no,12
2018,April,18,SDL,mid,33,no,22.5
2018,April,18,SDL,mid,33,no,25
2018,April,18,SDL,mid,33,no,28
2018,April,18,SDL,mid,33,no,40.5
2018,April,18,SDL,mid,33,no,41.5
2018,April,18,SDL,mid,33,no,43.5
2018,April,18,SDL,mid,33,no,45
2018,April,18,SDL,mid,33,no,46
2018,April,18,SDL,mid,34,ambient,16
2018,April,18,SDL,mid,34,ambient,18
2018,April,18,SDL,mid,34,ambient,20.5
2018,April,18,SDL,mid,34,ambient,24
2018,April,18,SDL,mid,34,ambient,27
2018,April,18,SDL,mid,34,ambient,31
2018,April,18,SDL,mid,34,ambient,32.5
2018,April,18,SDL,mid,34,ambient,38
2018,April,18,SDL,mid,34,ambient,47
2018,April,18,SDL,mid,34,ambient,54
2018,April,18,SDL,mid,35,ambient,3
2018,April,18,SDL,mid,35,ambient,27
2018,April,18,SDL,mid,35,ambient,28
2018,April,18,SDL,mid,35,ambient,28.5
2018,April,18,SDL,mid,35,ambient,30
2018,April,18,SDL,mid,35,ambient,32
2018,April,18,SDL,mid,35,ambient,36.5
2018,April,18,SDL,mid,35,ambient,37
2018,April,18,SDL,mid,35,ambient,46.5
2018,April,18,SDL,mid,35,ambient,48
2018,April,18,SDL,mid,36,no,47
2018,April,18,SDL,mid,36,no,50
2018,April,18,SDL,mid,36,no,57
2018,April,18,SDL,mid,36,no,63.5
2018,April,18,SDL,mid,36,no,64
2018,April,18,SDL,mid,36,no,67
2018,April,18,SDL,mid,36,no,70.5
2018,April,18,SDL,mid,36,no,71
2018,April,18,SDL,mid,36,no,74
2018,April,18,SDL,mid,36,no,75
2018,April,18,SDL,mid,37,ambient,39.5
2018,April,18,SDL,mid,37,ambient,56
2018,April,18,SDL,mid,37,ambient,58
2018,April,18,SDL,mid,37,ambient,60
2018,April,18,SDL,mid,37,ambient,62.5
2018,April,18,SDL,mid,37,ambient,64
2018,April,18,SDL,mid,37,ambient,65
2018,April,18,SDL,mid,37,ambient,70
2018,April,18,SDL,mid,37,ambient,75
2018,April,18,SDL,mid,37,ambient,78
2018,April,18,SDL,mid,38,no,22
2018,April,18,SDL,mid,38,no,40
2018,April,18,SDL,mid,38,no,43.5
2018,April,18,SDL,mid,38,no,45.5
2018,April,18,SDL,mid,38,no,48.5
2018,April,18,SDL,mid,38,no,52
2018,April,18,SDL,mid,38,no,61
2018,April,18,SDL,mid,38,no,65
2018,April,18,SDL,mid,38,no,69
2018,April,18,SDL,mid,38,no,71.5
2018,April,18,SDL,mid,39,ambient,48
2018,April,18,SDL,mid,39,ambient,49
2018,April,18,SDL,mid,39,ambient,50
2018,April,18,SDL,mid,39,ambient,50.5
2018,April,18,SDL,mid,39,ambient,52.5
2018,April,18,SDL,mid,39,ambient,59
2018,April,18,SDL,mid,39,ambient,59.5
2018,April,18,SDL,mid,39,ambient,61
2018,April,18,SDL,mid,39,ambient,73
2018,April,18,SDL,mid,39,ambient,79
2018,April,18,SDL,mid,40,no,4
2018,April,18,SDL,mid,40,no,40
2018,April,18,SDL,mid,40,no,44
2018,April,18,SDL,mid,40,no,51
2018,April,18,SDL,mid,40,no,57
2018,April,18,SDL,mid,40,no,59
2018,April,18,SDL,mid,40,no,70
2018,April,18,SDL,mid,40,no,71.5
2018,April,18,SDL,mid,40,no,83
2018,April,18,SDL,mid,40,no,83.5
2018,April,18,SDL,mid,61,high,25
2018,April,18,SDL,mid,61,high,33
2018,April,18,SDL,mid,61,high,34
2018,April,18,SDL,mid,61,high,36
2018,April,18,SDL,mid,61,high,36.5
2018,April,18,SDL,mid,61,high,43.5
2018,April,18,SDL,mid,61,high,44
2018,April,18,SDL,mid,61,high,45
2018,April,18,SDL,mid,61,high,50
2018,April,18,SDL,mid,61,high,64.5
2018,April,18,SDL,mid,62,high,29
2018,April,18,SDL,mid,62,high,36
2018,April,18,SDL,mid,62,high,42
2018,April,18,SDL,mid,62,high,42
2018,April,18,SDL,mid,62,high,44
2018,April,18,SDL,mid,62,high,45
2018,April,18,SDL,mid,62,high,46
2018,April,18,SDL,mid,62,high,46.5
2018,April,18,SDL,mid,62,high,47
2018,April,18,SDL,mid,62,high,51
2018,April,18,SDL,mid,63,high,39
2018,April,18,SDL,mid,63,high,40
2018,April,18,SDL,mid,63,high,45
2018,April,18,SDL,mid,63,high,47.5
2018,April,18,SDL,mid,63,high,70
2018,April,18,SDL,mid,63,high,71
2018,April,18,SDL,mid,63,high,71
2018,April,18,SDL,mid,63,high,78
2018,April,18,SDL,mid,63,high,85
2018,April,18,SDL,mid,63,high,92.5
2018,April,18,SDL,mid,64,high,43
2018,April,18,SDL,mid,64,high,63.5
2018,April,18,SDL,mid,64,high,66
2018,April,18,SDL,mid,64,high,68
2018,April,18,SDL,mid,64,high,68
2018,April,18,SDL,mid,64,high,71.5
2018,April,18,SDL,mid,64,high,77.5
2018,April,18,SDL,mid,64,high,78
2018,April,18,SDL,mid,64,high,86.5
2018,April,18,SDL,mid,64,high,88
2018,April,18,SDL,mid,65,high,47
2018,April,18,SDL,mid,65,high,51
2018,April,18,SDL,mid,65,high,56
2018,April,18,SDL,mid,65,high,59.5
2018,April,18,SDL,mid,65,high,61
2018,April,18,SDL,mid,65,high,70
2018,April,18,SDL,mid,65,high,73.5
2018,April,18,SDL,mid,65,high,77
2018,April,18,SDL,mid,65,high,81.5
2018,April,18,SDL,mid,65,high,86.5
2018,April,18,SDL,mid,G,cc,2
2018,April,18,SDL,mid,G,cc,9
2018,April,18,SDL,mid,G,cc,17
2018,April,18,SDL,mid,G,cc,17.5
2018,April,18,SDL,mid,G,cc,20
2018,April,18,SDL,mid,G,cc,25
2018,April,18,SDL,mid,G,cc,33
2018,April,18,SDL,mid,G,cc,39
2018,April,18,SDL,mid,G,cc,41.5
2018,April,18,SDL,mid,G,cc,42
2018,April,18,SDL,mid,H,cc,17
2018,April,18,SDL,mid,H,cc,48.5
2018,April,18,SDL,mid,H,cc,50.5
2018,April,18,SDL,mid,H,cc,52
2018,April,18,SDL,mid,H,cc,53
2018,April,18,SDL,mid,H,cc,57
2018,April,18,SDL,mid,H,cc,59.5
2018,April,18,SDL,mid,H,cc,71
2018,April,18,SDL,mid,H,cc,71.5
2018,April,18,SDL,mid,H,cc,76.5
2018,April,18,SDL,mid,II,cc,25.5
2018,April,18,SDL,mid,II,cc,26
2018,April,18,SDL,mid,II,cc,27
2018,April,18,SDL,mid,II,cc,28
2018,April,18,SDL,mid,II,cc,28
2018,April,18,SDL,mid,II,cc,29
2018,April,18,SDL,mid,II,cc,38
2018,April,18,SDL,mid,II,cc,41
2018,April,18,SDL,mid,II,cc,46
2018,April,18,SDL,mid,II,cc,51.5
2018,April,18,SDL,mid,JJ,cc,32
2018,April,18,SDL,mid,JJ,cc,42
2018,April,18,SDL,mid,JJ,cc,48
2018,April,18,SDL,mid,JJ,cc,55
2018,April,18,SDL,mid,JJ,cc,56
2018,April,18,SDL,mid,JJ,cc,58.5
2018,April,18,SDL,mid,JJ,cc,61
2018,April,18,SDL,mid,JJ,cc,71.5
2018,April,18,SDL,mid,JJ,cc,79.5
2018,April,18,SDL,mid,JJ,cc,84
2018,April,18,SDL,mid,KK,cc,57.5
2018,April,18,SDL,mid,KK,cc,59.5
2018,April,18,SDL,mid,KK,cc,60
2018,April,18,SDL,mid,KK,cc,61.5
2018,April,18,SDL,mid,KK,cc,62
2018,April,18,SDL,mid,KK,cc,63
2018,April,18,SDL,mid,KK,cc,66
2018,April,18,SDL,mid,KK,cc,68.5
2018,April,18,SDL,mid,KK,cc,71.5
2018,April,18,SDL,mid,KK,cc,72
2018,April,18,SDL,mid,LL,ncc,13
2018,April,18,SDL,mid,LL,ncc,17
2018,April,18,SDL,mid,LL,ncc,20
2018,April,18,SDL,mid,LL,ncc,20
2018,April,18,SDL,mid,LL,ncc,25
2018,April,18,SDL,mid,LL,ncc,25
2018,April,18,SDL,mid,LL,ncc,26
2018,April,18,SDL,mid,LL,ncc,27
2018,April,18,SDL,mid,LL,ncc,33
2018,April,18,SDL,mid,LL,ncc,38.5
2018,April,18,SDL,mid,MM,ncc,27
2018,April,18,SDL,mid,MM,ncc,31.5
2018,April,18,SDL,mid,MM,ncc,33
2018,April,18,SDL,mid,MM,ncc,38.5
2018,April,18,SDL,mid,MM,ncc,45.5
2018,April,18,SDL,mid,MM,ncc,46
2018,April,18,SDL,mid,MM,ncc,48
2018,April,18,SDL,mid,MM,ncc,48.5
2018,April,18,SDL,mid,MM,ncc,50.5
2018,April,18,SDL,mid,MM,ncc,51
2018,April,18,SDL,mid,NN,ncc,38
2018,April,18,SDL,mid,NN,ncc,44.5
2018,April,18,SDL,mid,NN,ncc,46
2018,April,18,SDL,mid,NN,ncc,47.5
2018,April,18,SDL,mid,NN,ncc,51
2018,April,18,SDL,mid,NN,ncc,58.5
2018,April,18,SDL,mid,NN,ncc,60
2018,April,18,SDL,mid,NN,ncc,67
2018,April,18,SDL,mid,NN,ncc,68
2018,April,18,SDL,mid,NN,ncc,68.5
2018,April,18,SDL,mid,OO,ncc,13
2018,April,18,SDL,mid,OO,ncc,17.5
2018,April,18,SDL,mid,OO,ncc,20.5
2018,April,18,SDL,mid,OO,ncc,24
2018,April,18,SDL,mid,OO,ncc,26
2018,April,18,SDL,mid,OO,ncc,27.5
2018,April,18,SDL,mid,OO,ncc,34
2018,April,18,SDL,mid,OO,ncc,34
2018,April,18,SDL,mid,OO,ncc,48
2018,April,18,SDL,mid,OO,ncc,52
2018,April,18,SDL,mid,PP,ncc,24.5
2018,April,18,SDL,mid,PP,ncc,34.5
2018,April,18,SDL,mid,PP,ncc,37
2018,April,18,SDL,mid,PP,ncc,40.5
2018,April,18,SDL,mid,PP,ncc,41.5
2018,April,18,SDL,mid,PP,ncc,42
2018,April,18,SDL,mid,PP,ncc,44
2018,April,18,SDL,mid,PP,ncc,46
2018,April,18,SDL,mid,PP,ncc,46
2018,April,18,SDL,mid,PP,ncc,51
2018,July,12,SDL,mid,31,ambient,47
2018,July,12,SDL,mid,31,ambient,48
2018,July,12,SDL,mid,31,ambient,49
2018,July,12,SDL,mid,31,ambient,51
2018,July,12,SDL,mid,31,ambient,52
2018,July,12,SDL,mid,31,ambient,53
2018,July,12,SDL,mid,31,ambient,55
2018,July,12,SDL,mid,31,ambient,62
2018,July,12,SDL,mid,31,ambient,64
2018,July,12,SDL,mid,31,ambient,67
2018,July,12,SDL,mid,32,no,24
2018,July,12,SDL,mid,32,no,56
2018,July,12,SDL,mid,32,no,57
2018,July,12,SDL,mid,32,no,58
2018,July,12,SDL,mid,32,no,64
2018,July,12,SDL,mid,32,no,64
2018,July,12,SDL,mid,32,no,65
2018,July,12,SDL,mid,32,no,70
2018,July,12,SDL,mid,32,no,71
2018,July,12,SDL,mid,32,no,76
2018,July,12,SDL,mid,33,no,6
2018,July,12,SDL,mid,33,no,25
2018,July,12,SDL,mid,33,no,33
2018,July,12,SDL,mid,33,no,45
2018,July,12,SDL,mid,33,no,50
2018,July,12,SDL,mid,33,no,54
2018,July,12,SDL,mid,33,no,55
2018,July,12,SDL,mid,33,no,62
2018,July,12,SDL,mid,33,no,69
2018,July,12,SDL,mid,33,no,87
2018,July,12,SDL,mid,34,ambient,15
2018,July,12,SDL,mid,34,ambient,19
2018,July,12,SDL,mid,34,ambient,36
2018,July,12,SDL,mid,34,ambient,45
2018,July,12,SDL,mid,34,ambient,50
2018,July,12,SDL,mid,34,ambient,54
2018,July,12,SDL,mid,34,ambient,62
2018,July,12,SDL,mid,34,ambient,73
2018,July,12,SDL,mid,34,ambient,76
2018,July,12,SDL,mid,34,ambient,79
2018,July,12,SDL,mid,35,ambient,45
2018,July,12,SDL,mid,35,ambient,49
2018,July,12,SDL,mid,35,ambient,53
2018,July,12,SDL,mid,35,ambient,53
2018,July,12,SDL,mid,35,ambient,56
2018,July,12,SDL,mid,35,ambient,61
2018,July,12,SDL,mid,35,ambient,68
2018,July,12,SDL,mid,35,ambient,69
2018,July,12,SDL,mid,35,ambient,77
2018,July,12,SDL,mid,35,ambient,85
2018,July,12,SDL,mid,36,no,29
2018,July,12,SDL,mid,36,no,57
2018,July,12,SDL,mid,36,no,58
2018,July,12,SDL,mid,36,no,67
2018,July,12,SDL,mid,36,no,85
2018,July,12,SDL,mid,36,no,86
2018,July,12,SDL,mid,36,no,88
2018,July,12,SDL,mid,36,no,91
2018,July,12,SDL,mid,36,no,92
2018,July,12,SDL,mid,36,no,93
2018,July,12,SDL,mid,37,ambient,14
2018,July,12,SDL,mid,37,ambient,18
2018,July,12,SDL,mid,37,ambient,58
2018,July,12,SDL,mid,37,ambient,74
2018,July,12,SDL,mid,37,ambient,88
2018,July,12,SDL,mid,37,ambient,89
2018,July,12,SDL,mid,37,ambient,98
2018,July,12,SDL,mid,37,ambient,98
2018,July,12,SDL,mid,37,ambient,99
2018,July,12,SDL,mid,37,ambient,107
2018,July,12,SDL,mid,38,no,14
2018,July,12,SDL,mid,38,no,38
2018,July,12,SDL,mid,38,no,53
2018,July,12,SDL,mid,38,no,65
2018,July,12,SDL,mid,38,no,66
2018,July,12,SDL,mid,38,no,74
2018,July,12,SDL,mid,38,no,75
2018,July,12,SDL,mid,38,no,82
2018,July,12,SDL,mid,38,no,84
2018,July,12,SDL,mid,38,no,85
2018,July,12,SDL,mid,39,ambient,13
2018,July,12,SDL,mid,39,ambient,32
2018,July,12,SDL,mid,39,ambient,34
2018,July,12,SDL,mid,39,ambient,67
2018,July,12,SDL,mid,39,ambient,67
2018,July,12,SDL,mid,39,ambient,72
2018,July,12,SDL,mid,39,ambient,75
2018,July,12,SDL,mid,39,ambient,81
2018,July,12,SDL,mid,39,ambient,81
2018,July,12,SDL,mid,39,ambient,83
2018,July,12,SDL,mid,40,no,15
2018,July,12,SDL,mid,40,no,17
2018,July,12,SDL,mid,40,no,37
2018,July,12,SDL,mid,40,no,64
2018,July,12,SDL,mid,40,no,68
2018,July,12,SDL,mid,40,no,78
2018,July,12,SDL,mid,40,no,100
2018,July,12,SDL,mid,40,no,102
2018,July,12,SDL,mid,40,no,110
2018,July,12,SDL,mid,40,no,120
2018,July,12,SDL,mid,61,high,40
2018,July,12,SDL,mid,61,high,64
2018,July,12,SDL,mid,61,high,64
2018,July,12,SDL,mid,61,high,65
2018,July,12,SDL,mid,61,high,69
2018,July,12,SDL,mid,61,high,71
2018,July,12,SDL,mid,61,high,71
2018,July,12,SDL,mid,61,high,75
2018,July,12,SDL,mid,61,high,82
2018,July,12,SDL,mid,61,high,86
2018,July,12,SDL,mid,62,high,20
2018,July,12,SDL,mid,62,high,30
2018,July,12,SDL,mid,62,high,42
2018,July,12,SDL,mid,62,high,45
2018,July,12,SDL,mid,62,high,45
2018,July,12,SDL,mid,62,high,48
2018,July,12,SDL,mid,62,high,68
2018,July,12,SDL,mid,62,high,80
2018,July,12,SDL,mid,62,high,93
2018,July,12,SDL,mid,62,high,99
2018,July,12,SDL,mid,63,high,96
2018,July,12,SDL,mid,63,high,97
2018,July,12,SDL,mid,63,high,99
2018,July,12,SDL,mid,63,high,102
2018,July,12,SDL,mid,63,high,103
2018,July,12,SDL,mid,63,high,108
2018,July,12,SDL,mid,63,high,108
2018,July,12,SDL,mid,63,high,116
2018,July,12,SDL,mid,63,high,117
2018,July,12,SDL,mid,63,high,129
2018,July,12,SDL,mid,64,high,12
2018,July,12,SDL,mid,64,high,42
2018,July,12,SDL,mid,64,high,47
2018,July,12,SDL,mid,64,high,89
2018,July,12,SDL,mid,64,high,91
2018,July,12,SDL,mid,64,high,99
2018,July,12,SDL,mid,64,high,101
2018,July,12,SDL,mid,64,high,102
2018,July,12,SDL,mid,64,high,104
2018,July,12,SDL,mid,64,high,110
2018,July,12,SDL,mid,65,high,6
2018,July,12,SDL,mid,65,high,34
2018,July,12,SDL,mid,65,high,55
2018,July,12,SDL,mid,65,high,56
2018,July,12,SDL,mid,65,high,59
2018,July,12,SDL,mid,65,high,68
2018,July,12,SDL,mid,65,high,72
2018,July,12,SDL,mid,65,high,85
2018,July,12,SDL,mid,65,high,93
2018,July,12,SDL,mid,65,high,100
2018,July,12,SDL,mid,G,cc,19
2018,July,12,SDL,mid,G,cc,41
2018,July,12,SDL,mid,G,cc,46
2018,July,12,SDL,mid,G,cc,47
2018,July,12,SDL,mid,G,cc,57
2018,July,12,SDL,mid,G,cc,62
2018,July,12,SDL,mid,G,cc,64
2018,July,12,SDL,mid,G,cc,69
2018,July,12,SDL,mid,G,cc,70
2018,July,12,SDL,mid,G,cc,71
2018,July,12,SDL,mid,H,cc,16
2018,July,12,SDL,mid,H,cc,32
2018,July,12,SDL,mid,H,cc,33
2018,July,12,SDL,mid,H,cc,59
2018,July,12,SDL,mid,H,cc,72
2018,July,12,SDL,mid,H,cc,74
2018,July,12,SDL,mid,H,cc,75
2018,July,12,SDL,mid,H,cc,95
2018,July,12,SDL,mid,H,cc,100
2018,July,12,SDL,mid,H,cc,105
2018,July,12,SDL,mid,II,cc,15
2018,July,12,SDL,mid,II,cc,55
2018,July,12,SDL,mid,II,cc,57
2018,July,12,SDL,mid,II,cc,57
2018,July,12,SDL,mid,II,cc,58
2018,July,12,SDL,mid,II,cc,60
2018,July,12,SDL,mid,II,cc,61
2018,July,12,SDL,mid,II,cc,63
2018,July,12,SDL,mid,II,cc,71
2018,July,12,SDL,mid,II,cc,74
2018,July,12,SDL,mid,JJ,cc,21
2018,July,12,SDL,mid,JJ,cc,25
2018,July,12,SDL,mid,JJ,cc,47
2018,July,12,SDL,mid,JJ,cc,62
2018,July,12,SDL,mid,JJ,cc,75
2018,July,12,SDL,mid,JJ,cc,101
2018,July,12,SDL,mid,JJ,cc,101
2018,July,12,SDL,mid,JJ,cc,116
2018,July,12,SDL,mid,JJ,cc,121
2018,July,12,SDL,mid,JJ,cc,125
2018,July,12,SDL,mid,KK,cc,34
2018,July,12,SDL,mid,KK,cc,46
2018,July,12,SDL,mid,KK,cc,51
2018,July,12,SDL,mid,KK,cc,80
2018,July,12,SDL,mid,KK,cc,82
2018,July,12,SDL,mid,KK,cc,83
2018,July,12,SDL,mid,KK,cc,89
2018,July,12,SDL,mid,KK,cc,96
2018,July,12,SDL,mid,KK,cc,109
2018,July,12,SDL,mid,KK,cc,112
2018,July,12,SDL,mid,LL,ncc,17
2018,July,12,SDL,mid,LL,ncc,35
2018,July,12,SDL,mid,LL,ncc,40
2018,July,12,SDL,mid,LL,ncc,41
2018,July,12,SDL,mid,LL,ncc,47
2018,July,12,SDL,mid,LL,ncc,48
2018,July,12,SDL,mid,LL,ncc,49
2018,July,12,SDL,mid,LL,ncc,53
2018,July,12,SDL,mid,LL,ncc,54
2018,July,12,SDL,mid,LL,ncc,57
2018,July,12,SDL,mid,MM,ncc,47
2018,July,12,SDL,mid,MM,ncc,51
2018,July,12,SDL,mid,MM,ncc,52
2018,July,12,SDL,mid,MM,ncc,54
2018,July,12,SDL,mid,MM,ncc,55
2018,July,12,SDL,mid,MM,ncc,62
2018,July,12,SDL,mid,MM,ncc,64
2018,July,12,SDL,mid,MM,ncc,74
2018,July,12,SDL,mid,MM,ncc,76
2018,July,12,SDL,mid,MM,ncc,81
2018,July,12,SDL,mid,NN,ncc,31
2018,July,12,SDL,mid,NN,ncc,62
2018,July,12,SDL,mid,NN,ncc,63
2018,July,12,SDL,mid,NN,ncc,75
2018,July,12,SDL,mid,NN,ncc,90
2018,July,12,SDL,mid,NN,ncc,91
2018,July,12,SDL,mid,NN,ncc,94
2018,July,12,SDL,mid,NN,ncc,96
2018,July,12,SDL,mid,NN,ncc,98
2018,July,12,SDL,mid,NN,ncc,101
2018,July,12,SDL,mid,OO,ncc,13
2018,July,12,SDL,mid,OO,ncc,23
2018,July,12,SDL,mid,OO,ncc,28
2018,July,12,SDL,mid,OO,ncc,34
2018,July,12,SDL,mid,OO,ncc,38
2018,July,12,SDL,mid,OO,ncc,42
2018,July,12,SDL,mid,OO,ncc,55
2018,July,12,SDL,mid,OO,ncc,62
2018,July,12,SDL,mid,OO,ncc,64
2018,July,12,SDL,mid,OO,ncc,71
2018,July,12,SDL,mid,PP,ncc,25
2018,July,12,SDL,mid,PP,ncc,26
2018,July,12,SDL,mid,PP,ncc,40
2018,July,12,SDL,mid,PP,ncc,49
2018,July,12,SDL,mid,PP,ncc,59
2018,July,12,SDL,mid,PP,ncc,72
2018,July,12,SDL,mid,PP,ncc,72
2018,July,12,SDL,mid,PP,ncc,74
2018,July,12,SDL,mid,PP,ncc,74
2018,July,12,SDL,mid,PP,ncc,88
2018,October,10,KF1,reg,R,ncc,42.8
2018,October,10,KF1,reg,R,ncc,70.8
2018,October,10,KF1,reg,R,ncc,62.5
2018,October,10,KF1,reg,R,ncc,15.2
2018,October,10,KF1,reg,R,ncc,29.7
2018,October,10,KF1,reg,R,ncc,24.5
2018,October,10,KF1,reg,R,ncc,50.2
2018,October,10,KF1,reg,R,ncc,43
2018,October,10,KF1,reg,R,ncc,23.2
2018,October,10,KF1,reg,R,ncc,39.1
2018,October,10,KF1,reg,55,high,74.3
2018,October,10,KF1,reg,55,high,58.4
2018,October,10,KF1,reg,55,high,64.4
2018,October,10,KF1,reg,55,high,56.2
2018,October,10,KF1,reg,55,high,17.6
2018,October,10,KF1,reg,55,high,10.9
2018,October,10,KF1,reg,55,high,38
2018,October,10,KF1,reg,55,high,59.2
2018,October,10,KF1,reg,55,high,32.1
2018,October,10,KF1,reg,55,high,19.8
2018,October,10,KF1,reg,10,no,51.8
2018,October,10,KF1,reg,10,no,67.2
2018,October,10,KF1,reg,10,no,21.5
2018,October,10,KF1,reg,10,no,20.1
2018,October,10,KF1,reg,10,no,13.2
2018,October,10,KF1,reg,10,no,70.4
2018,October,10,KF1,reg,10,no,29.1
2018,October,10,KF1,reg,10,no,53.5
2018,October,10,KF1,reg,10,no,19.4
2018,October,10,KF1,reg,10,no,12.2
2018,October,10,KF1,reg,9,no,95.8
2018,October,10,KF1,reg,9,no,105.5
2018,October,10,KF1,reg,9,no,87.4
